id_videojuego,id_genero,nombre_videojuego
3681,4,Drama Queens
3682,4,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen
3683,4,My First Songs
3684,4,Ultimate Party Challenge
3685,6,Assassin's Creed Chronicles
3686,6,Samurai Warriors 2
3687,11,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougenâ€‹
3688,2,Monster Trucks DS
3689,12,FabStyle
3690,1,The Golf Club
3691,5,Mission Runway
3692,11,Agatha Christie: And Then There Were None
3693,7,Medabots Dual: Kabuto / Kuwagata
3694,4,We Sing Rock!
3695,9,Gunblade NY & L.A. Machineguns Arcade Hits Pack
3696,7,Dawn of Heroes
3697,5,Imagine: My Restaurant
3698,11,Nanashi no Game
3699,4,Cosmic Family
3700,8,Whac-A-Mole
3701,6,Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima
3702,1,MLB Front Office Manager
3703,7,Dragon's Dogma Online
3704,1,Ultimate Duck Hunting
3705,1,Jikkyou Powerful Pro Yakyuu Next
3706,6,Emily the Strange: Strangerous
3707,6,Aliens in the Attic
3708,6,Daniel X: The Ultimate Power
3709,4,World Championship Poker: Deluxe Series
3710,5,The Idolm@ster
3711,9,Infernal: Hell's Vengeance
3712,5,Salon Superstar
3713,10,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!
3714,10,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai
3715,1,Pro Yakyuu Famista DS 2010
3716,6,Tokyo Beat Down
3717,12,The Lord of the Rings: The Battle for Middle-Earth
3718,6,The Legend of Kage 2
3719,4,World Party Games
3720,6,Samurai Warriors Chronicles 3
3721,11,Animal Kingdom: Wildlife Expedition
3722,9,Brothers in Arms: Furious 4
3723,9,Rogue Trooper: Quartz Zone Massacre
3724,4,Crayola: Colorful Journey
3725,4,Storybook Workshop
3726,10,One Piece: Gear Spirit
3727,8,Titanic Mystery
3728,4,Minna no Joushiki Ryoku TV
3729,2,WipEout HD Fury
3730,12,Tears to Tiara: Garland of the Earth
3731,4,Mind Quiz: Your Brain Coach
3732,1,Winter Sports 2011
3733,7,Baroque
3734,4,The Idolmaster: Gravure For You! Vol. 3
3735,4,Learn Geography
3736,6,Disaster: Day of Crisis
3737,4,My Fun Facts Coach
3738,1,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion
3739,6,Nicola Kanshuu: Model Oshare * Audition Platina
3740,6,Kung Fu Panda: Legendary Warriors
3741,7,Yoru no Nai Kuni
3742,1,Backyard NBA Basketball
3743,4,Party Pigs: Farmyard Games
3744,4,Beat City
3745,10,Naruto Shippuden: Gekito Ninja Taisen! EX 3
3746,7,Torchlight
3747,1,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban
3748,11,Hakuouki DS
3749,7,Mega Man Battle Network: Operation Shooting Star
3750,7,Medabots 8
3751,11,Again
3752,4,Zumba Fitness Core
3753,8,Jewel Link Chronicles: Legend of Athena
3754,11,Touch Detective: Nameko Shigeru
3755,4,Aikatsu! My No.1 Stage!
3756,8,Santa Claus Is Comin' to Town!
3757,10,Kenka Banchou 6: Soul & Blood
3758,8,Jewel Time Deluxe
3759,5,Picture Perfect Hair Salon
3760,8,Overlord: Minions
3761,8,The Rub Rabbits!
3762,10,Saint Seiya: Brave Soldiers
3763,5,The Sims 3: Barnacle Bay
3764,7,Hero Bank
3765,4,The Idolm@ster: Live for You!
3766,4,ZhuZhu Pets: Quest for Zhu
3767,5,SimCity 4: Deluxe Edition
3768,11,CSI: Dark Motives
3769,2,Speed Zone
3770,8,OK! Puzzle Stars
3771,11,Goodbye Deponia
3772,10,Kengo: Legend of The 9
3773,7,Sigma Harmonics
3774,1,Harlem Globetrotters: World Tour
3775,7,Summon Night
3776,5,Damage Inc.: Pacific Squadron WWII
3777,7,Mugen Souls Z
3778,1,Winning Post 7 2012
3779,6,Teenage Mutant Ninja Turtles: Mutants in Manhattan
3780,8,Roogoo Attack!
3781,1,Rugby League 3
3782,1,Backyard Hockey
3783,1,River King: Mystic Valley (US sales)
3784,7,Digimon World Championship
3785,11,Lupin Sansei: Shijou Saidai no Zunousen
3786,4,Model * Oshare Audition: Dream Girl
3787,5,Let's Paint
3788,8,Squishy Tank
3789,5,Discovery Kids: Parrot Pals
3790,11,Let's Ride! Friends Forever
3791,5,Pro Farm 1
3792,1,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen
3793,1,Rugby World Cup 2015
3794,5,Petz Fantasy 3D
3795,7,Mega Man Battle Network 5: Double Team DS (US sales)
3796,4,SNK Arcade Classics Vol. 1
3797,12,Elements of Destruction
3798,2,Speed
3799,4,Eiken DS
3800,6,Game Center CX: Arino no Chousenjou 2
3801,9,E.X. Troopers
3802,12,Robocalypse
3803,10,Guilty Gear Xrd -Revelator-
3804,4,J Legend Retsuden
3805,2,Monster Racers
3806,4,DS Uranai Seikatsu
3807,6,Tom Clancy's Splinter Cell: Chaos Theory
3808,6,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi
3809,11,"Flower, Sun, and Rain"
3810,4,Moxie Girlz
3811,9,Dream Trigger 3D
3812,8,Make 10: A Journey of Numbers
3813,11,Vampire Legends: Power of Three
3814,4,Mahjong Fight Club DS: Wi-Fi Taiou
3815,3,"Horrid Henry: The Good, The Bad and The Bugly"
3816,11,Vampire Knight DS
3817,2,Homie Rollerz
3818,7,Operation Darkness
3819,7,Magi: The Labyrinth of Beginning
3820,6,Tornado
3821,5,Fantasy Aquarium by DS
3822,4,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge"
3823,7,Fable: The Lost Chapters
3824,10,Showtime Championship Boxing
3825,1,Football Manager 2010
3826,1,Dave Mirra BMX Challenge
3827,9,Bionicle Heroes
3828,3,Shin Chan Contra Â¡Los Plastas!
3829,9,Inversion
3830,5,Theme Park
3831,5,Microsoft Flight Simulator 2004: A Century of Flight
3832,1,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine
3833,5,Emergency 2012
3834,11,Haikyuu!! Tsunage! Itadaki no Keshiki!!
3835,12,Hearts of Iron III
3836,11,Crime Lab: Body of Evidence
3837,5,Ant Nation
3838,12,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice
3839,5,The Sims 2: Seasons
3840,4,Reader Rabbit 1st Grade
3841,3,Anubis II
3842,9,Point Blank DS (JP sales)
3843,6,Gintama DS: Yorozuya Daisoudou
3844,9,Heavenly Guardian
3845,8,Cut the Rope
3846,6,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!
3847,5,Pizza Delivery Boy
3848,6,Doraemon: Nobita to Himitsu Dougu Hakubutsukan
3849,11,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari
3850,9,Operation: Vietnam
3851,6,Alpha and Omega
3852,5,Port Royale 3
3853,11,Jake Power: Handyman
3854,4,My Dress-Up
3855,4,Trick DS-han: Kakushi Kami no Sumukan
3856,9,Target: Terror
3857,12,Real Time Conflict: Shogun Empires
3858,4,Dream Dance & Cheer
3859,9,Enemy Front
3860,1,Billy's Boot Camp: Wii de Enjoy Diet!
3861,10,Tournament of Legends
3862,4,Xbox Live Arcade Unplugged Volume 1
3863,12,San Goku Shi Taisen Ten
3864,6,Tank! Tank! Tank!
3865,1,My Horse & Me: Riding for Gold
3866,7,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku
3867,6,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!
3868,11,Suzumiya Haruhi no Gekidou
3869,4,Classic Action: Devilish
3870,6,Jackass the Game DS
3871,6,Toy Soldiers: War Chest
3872,12,Dino Master: Dig Discover Duel
3873,7,Ken to Mahou to Gakuen Mono. 3
3874,6,Godzilla (2014)
3875,6,Dynasty Warriors DS: Fighter's Battle
3876,11,Secret Files: Tunguska
3877,11,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage
3878,1,Family Trainer: Treasure Adventure
3879,12,Grand Ages: Medieval
3880,6,Monster High: New Ghoul in School
3881,7,Zettai Onkan Otoda Master
3882,1,Basketball Hall of Fame Ultimate Hoops Challenge
3883,6,Lost Heroes 2
3884,3,N+
3885,7,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei
3886,6,Shin Lucky * Star: Moe Drill ~Tabidachi~
3887,1,Mario Tennis
3888,11,Lost in Blue 2
3889,4,Build-A-Bear Workshop: Friendship Valley
3890,6,Alex Rider: Stormbreaker
3891,6,Deep Labyrinth
3892,8,Tropix
3893,4,Yoostar on MTV
3894,6,Shin Chan: Las Nuevas Aventuras Para Wii!
3895,3,The Tale of Despereaux
3896,7,Transformer: Rise of the Dark Spark (3DS)
3897,11,Freddi Fish: Kelp Seed Mystery
3898,5,Imagine: Gymnast
3899,4,Kanji Sonomama DS Rakubiki Jiten
3900,12,Cities XL 2012
3901,6,Prince of Persia: The Fallen King
3902,8,Jewels of the Ages
3903,11,The Book of Unwritten Tales 2
3904,4,Chuugaku Eitango Target 1800 DS
3905,6,Future Card Buddy Fight: Yuujou no Bakunetsu Fight
3906,6,Penguins of Madagascar
3907,4,Dreamer Series: Pop Star
3908,4,My Amusement Park
3909,1,Winning Post 7 2010
3910,12,Age of Empires III: The Asian Dynasties
3911,12,Nobunaga no Yabou: Tendou with Power-Up Kit
3912,4,Brain Quest: Grades 3 & 4
3913,10,Kamen Rider: Dragon Knight
3914,3,Sly 2: Band of Thieves
3915,7,Doraemon: Nobita no Shin Makai Daibouken DS
3916,7,Fairy Fencer F: Advent Dark Force
3917,5,Fantasy Aquarium World
3918,3,Monster Tale
3919,7,The Guided Fate Paradox
3920,4,Cold Stone Creamery: Scoop It Up
3921,4,Touch 'N' Play Collection
3922,2,Mayhem 3D
3923,12,Gundam Try Age SP
3924,5,Top Gun
3925,6,Insecticide
3926,4,Interactive Storybook DS Series 1
3927,5,Dream C Club
3928,4,Chocolatier
3929,4,Cosmos Chaos!
3930,11,12-Sai. Honto no Kimochi
3931,12,"Warhammer 40,000: Squad Command"
3932,1,Pro Yaky? Spirits 4
3933,3,Walt Disney Pictures Presents Enchanted
3934,4,Cardfight!! Vanguard: Lock On Victory!!
3935,8,Jewel Quest IV: Heritage
3936,8,Jewel Link Chronicles: Mountains of Madness
3937,2,Chrysler Classic Racing
3938,4,Jam Sessions 2
3939,7,Orcs & Elves
3940,4,Motion Explosion!
3941,6,Escape from Bug Island
3942,12,Elite Forces: Unit 77
3943,10,Bleach: Versus Crusade
3944,5,My Pet Shop
3945,11,Broken Sword 5: The Serpent's Curse
3946,5,Western Riding Academy
3947,5,My Pet Chimp
3948,3,Frogger: Helmet Chaos
3949,5,Paws & Claws: Marine Rescue
3950,1,Cabela's Trophy Bucks
3951,6,Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!
3952,4,Smart Boy's Toys Club
3953,3,Max & the Magic Marker
3954,10,Legend of the Dragon
3955,11,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin
3956,9,Monster Madness: Grave Danger
3957,11,Sprung - A Game Where Everyone Scores
3958,4,Nicola Kanshuu: Model * Oshare Audition
3959,6,Dynasty Warriors Vs
3960,11,Another Code R: A Journey into Lost Memories
3961,6,The Book of Unwritten Tales: The Critter Chronicles
3962,8,Octomania
3963,1,Fishing Master (jp sales)
3964,12,Pawly Pets: My Vet Practice
3965,6,Legend of Kay
3966,6,Order Up!!
3967,11,Spy Fox in Dry Cereal
3968,10,Killer Instinct (2013)
3969,11,Steins;Gate: Senkei Kousoku no Phonogram
3970,6,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!
3971,7,Star Wars Knights of the Old Republic II: The Sith Lords
3972,12,Panzer Tactics
3973,4,Kuukan * Zukei: Hirameki Training - KuuTore
3974,4,Osu! Tatakae! Ouendan
3975,6,Game Center CX: 3-Choume no Arino
3976,12,Age of Empires Online
3977,7,Alien Syndrome
3978,11,Meitantei Conan: Aoki Houseki no Rinbukyoku
3979,8,Challenge Me: Brain Puzzles
3980,7,From The Abyss
3981,10,Samurai Shodown Anthology
3982,8,Mario vs. Donkey Kong: Tipping Stars
3983,7,Di-Gata Defenders
3984,12,Star Trek: Tactical Assault
3985,8,Sudoku Ball Detective
3986,9,Spy Games: Elevator Mission
3987,6,Song of the Deep
3988,4,Atari's Greatest Hits: Volume 2
3989,4,Chuck E. Cheese's Playhouse
3990,4,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!
3991,11,The Next BIG Thing
3992,2,Valentino Rossi: The Game
3993,5,A-Train: City Simulator
3994,5,Paws & Claws: Pampered Pets 2
3995,9,SpongeBob SquarePants: Plankton's Robotic Revenge
3996,11,A New Beginning
3997,11,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!
3998,6,Winx Club: Quest for the Codex
3999,6,Devil's Third
4000,8,Arkanoid DS
4001,6,Barbie and Her Sisters Puppy Rescue
4002,11,Zero Escape: Zero Time Dilemma
4003,10,Naruto Shippuden: Gekito Ninja Taisen! Special
4004,6,Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu
4005,9,Akai Katana Shin
4006,6,Nicola Kanshuu: Model * Oshare Audition 2
4007,1,World Cup of Pool
4008,2,Chevrolet Camaro: Wild Ride
4009,5,Imagine: Cheerleader
4010,12,Shining Force Feather
4011,9,S.T.A.L.K.E.R.: Call of Pripyat
4012,3,Disney's Kim Possible: Global Gemini
4013,9,Big Bang Mini
4014,2,Cocoto Kart Racer
4015,4,Minna no DS Seminar: Kanpeki Eitango Ryoku
4016,6,Kurupoto Cool Cool Stars
4017,7,The Witcher
4018,5,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!
4019,11,Grey's Anatomy: The Video Game
4020,5,Dreamer Series: Zoo Keeper
4021,6,Crazy Chicken Tales
4022,12,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End
4023,6,Playmobil Knights
4024,8,DropCast
4025,6,Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!
4026,7,Summon Night 2
4027,5,Chou Soujuu Mecha MG
4028,7,EverQuest II: Destiny of Velious
4029,6,ICO
4030,4,Eigo de Tabisuru: Little Charo
4031,6,Smile PreCure! Let's Go! Marchen World
4032,9,Destiny: The Collection
4033,12,Syndicate
4034,11,Foster's Home for Imaginary Friends: Imagination Invaders
4035,4,I Love Beauty: Hollywood Makeover
4036,8,Rock Blast
4037,9,Pheasants Forever Wingshooter
4038,8,Ivy the Kiwi?
4039,7,Toriko: Gourmet Battle!
4040,12,Zoo Tycoon: Complete Collection
4041,12,Zoo Tycoon 2
4042,4,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe
4043,11,Theresia...
4044,5,Pop Cutie! Street Fashion Simulation
4045,6,Top Gun: Hard Lock
4046,4,Satisfashion
4047,8,Match 3 Madness
4048,6,DuckTales: Remastered
4049,12,Imagine: Resort Owner
4050,7,Izuna 2: The Unemployed Ninja Returns
4051,6,Teenage Mutant Ninja Turtles 3: Mutant Nightmare
4052,9,Centipede: Infestation
4053,4,SingStar Mallorca Party
4054,4,Jacqueline Wilson's Tracy Beaker: The Game
4055,6,Doraemon: Nobita no Uchuu Eiyuuki
4056,8,Jewel Legends: Tree of Life
4057,8,Zendoku
4058,7,Metal Max 4: Gekkou no Diva
4059,8,Crazy Chicken: Pharaoh's Treasure
4060,7,Magi: Aratanaru Sekai
4061,7,Lord of Magna: Maiden Heaven
4062,8,Dig Dug: Digging Strike
4063,4,Dance Sensation!
4064,6,Brave: A Warrior's Tale
4065,6,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!
4066,4,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku
4067,11,Winx Club: Mission Enchantix
4068,5,Petz Bunnyz Bunch
4069,9,S.T.A.L.K.E.R.: Shadow of Chernobyl
4070,6,Gegege no Kitarou: Youkai Daigekisen
4071,12,Emblem of Gundam
4072,3,Gem Smashers
4073,4,Quiz! Hexagon II
4074,11,Game of Thrones (Telltale)
4075,9,Call of Duty: The War Collection
4076,6,Warriors Orochi 2
4077,8,Jewel Master: Cradle of Persia
4078,7,Project Setsuna
4079,8,Honeycomb Beat
4080,7,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!
4081,9,Nanostray
4082,10,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu
4083,7,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+
4084,3,Flip's Twisted World
4085,11,Gormiti: The Lords of Nature!
4086,5,The Sims 2: University
4087,3,Pucca Power Up
4088,1,Real Soccer 2009
4089,1,World Championship Athletics
4090,8,Jumble Madness
4091,6,Vampire Rain: Altered Species
4092,4,Sumikko Gurashi: Mura o Tsukurundesu
4093,6,Harry Potter and the Sorcerer's Stone
4094,6,Scurge: Hive
4095,6,Romance of the Three Kingdoms 13
4096,4,Noddy in Toyland
4097,5,Aquarium by DS
4098,11,Utawarerumono: Itsuwari no Kamen
4099,2,Ride to Hell
4100,6,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka
4101,4,PopStar Guitar
4102,5,Mobile Ops: The One Year War
4103,10,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!
4104,7,Rhapsody: A Musical Adventure
4105,7,Titan Quest
4106,4,Wantame Fortune Channel
4107,6,Nights of Azure
4108,6,Dungeon Keeper 2
4109,12,The Lord of the Rings: The Battle for Middle-Earth II
4110,7,Kaite Shabette Hajimeyou! Monster Farm DS
4111,7,Dungeon Explorer: Warriors of Ancient Arts
4112,9,Point Blank DS (US sales)
4113,1,FIFA Soccer 06
4114,12,SD Gundam G Generation Wars
4115,7,Girls RPG: Cinderellife
4116,7,Gothic 3
4117,7,Tokyo Twilight Ghost Hunters
4118,5,Dino Pets
4119,11,The Mysterious Case of Dr. Jekyll and Mr. Hyde
4120,1,Kid Fit Island Resort
4121,8,Roogoo Twisted Towers
4122,11,The Lost Chronicles of Zerzura
4123,5,Ski Region Simulator
4124,5,Dreamer Series: Babysitter
4125,4,Meitantei Conan: Tantei Ryoku Trainer
4126,1,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!"
4127,1,MX vs. ATV Supercross Encore
4128,12,Yuugen Gaisha Brave Company
4129,7,Ken to Mahou to Gakuen Mono. 3D
4130,12,History Great Empires: Rome
4131,5,Mame Goma 2: Uchi no Ko ga Ichiban!
4132,6,Coraline
4133,5,Imagine: Party Planner
4134,1,Handball 16
4135,7,Grand Kingdom
4136,1,Pro Yakyuu Famista 2011
4137,1,Sled Shred featuring the Jamaican Bobsled Team
4138,4,Hail to the Chimp
4139,8,4 Elements
4140,5,Airline Tycoon 2
4141,6,NHL Legacy
4142,4,Drivers Ed Portable
4143,6,Kamen Rider: Battride War Genesis
4144,5,IL-2 Sturmovik: Cliffs of Dover
4145,11,Unsolved Crimes
4146,4,Minna to Kimi no Piramekino!
4147,6,Xiaolin Showdown
4148,4,Lernerfolg Vorschule: Capt'n Sharky
4149,1,Princess on Ice
4150,12,Front Mission 2089: Border of Madness
4151,8,7 Wonders: Treasures of Seven
4152,6,Mister Slime
4153,11,"Murder, She Wrote"
4154,5,Virtual Villagers: A New Home
4155,4,Learn Science
4156,12,Vertigo
4157,4,Reader Rabbit 2nd Grade
4158,12,Defendin' De Penguin
4159,11,Goosebumps: The Game
4160,4,Rockin' Pretty
4161,11,Jake Power: Policeman
4162,4,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE
4163,4,Major Minor's Majestic March
4164,11,Samantha Swift and the Hidden Roses of Athena
4165,5,Animal Planet: Vet Collection
4166,5,Imagine Animal Doctor Care Center
4167,4,Pretty Cure All Stars Everyone Gather ? Let's Dance!
4168,6,New Prince of Tennis: Go to the Top
4169,6,Zyuden Sentai Kyoryuger: Game de Gaburincho!!
4170,7,Black Sigil: Blade of the Exiled
4171,2,Tour de France 2011
4172,2,TrackMania Turbo: Build to Race
4173,6,Domino Rally
4174,6,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!
4175,6,Metal Fight Beyblade: Bakugami Susanoh Shuurai!
4176,7,Dengeki Gakuen RPG: Cross of Venus
4177,6,Minna no Ennichi
4178,2,Winning Post 8
4179,9,DoDonPachi Resurrection
4180,1,UEFA Champions League 2006-2007
4181,9,Choujikuu Yousai Macross: Do You Remember Love
4182,12,Culdcept Revolt
4183,5,Sushi Go-Round
4184,8,Myth Makers: Orbs of Doom
4185,5,Cities in Motion
4186,6,Code Lyoko
4187,6,Tenchu: Dark Secret
4188,8,Zoo Quest: Puzzle Fun!
4189,5,The Idolmaster 2
4190,11,Mr Bean's Wacky World of Wii
4191,5,Dreamer Series: Puppy Trainer
4192,6,Tsumiki: Block Drop Mania
4193,5,Pony Friends: Mini Breeds Edition
4194,1,Dead or Alive Xtreme 3: Fortune
4195,6,Strawberry Shortcake: Strawberryland Games
4196,7,Dokapon Journey
4197,5,Pony Friends
4198,9,MorphX
4199,5,Air Traffic Chaos
4200,8,Battleship / Connect Four / Sorry! / Trouble
4201,8,Prism: Light the Way
4202,10,TV Anime: Fairy Tale Gekitou! Madoushi Kessen
4203,7,RPG Tsukuru DS
4204,9,Earth Defense Force 4.1: The Shadow of New Despair
4205,7,Dramatic Dungeon: Sakura Wars - Kimi Arugatame
4206,9,Nanostray 2
4207,5,Microsoft Flight Simulator X Acceleration Expansion Pack
4208,8,Mawashite Tsunageru Touch Panic
4209,2,Assetto Corsa
4210,7,Doraemon: Nobita no Kyouryuu 2006 DS
4211,6,Ontamarama
4212,11,Hakuoki: Stories of the Shinsengumi
4213,11,DokiDoki Majo Shinpan!
4214,9,Star Wars: Republic Commando
4215,1,Tennis no Oji-Sama: 2005 Crystal Drive
4216,7,Summon Night X: Tears Crown
4217,4,Battle vs. Chess
4218,12,Men of War: Assault Squad
4219,8,Fishdom
4220,4,Imagine: Artist
4221,5,Pet Pals: New Leash on Life
4222,11,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure
4223,4,The Idolmaster: Gravure For You! Vol. 2
4224,11,The Idolm@ster: Dearly Stars
4225,4,Kids Learn Music A+ Edition
4226,7,Child of Light
4227,2,Kart Racer
4228,11,Sam & Max: Beyond Time and Space
4229,4,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku
4230,6,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2
4231,4,Lips: Deutsche Partyknaller
4232,5,Apassionata: Die Galanacht der Pferde
4233,7,Dungeon Raiders
4234,7,The Technomancer
4235,2,Suzuki Super-Bikes II: Riding Challenge
4236,12,Super Robot Taisen Neo
4237,7,Metal Max 2 Reloaded
4238,4,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen
4239,1,Winning Post World
4240,1,My Body Coach
4241,11,Steins;Gate 0
4242,1,Winning Post 7 2013
4243,6,Detective Conan: Prelude from the Past
4244,11,Sea Monsters: A Prehistoric Adventure
